source,arm,est_sample,year,Q,EMP,AFDC,EARN,LOGFULL
MFIP,2,false,1994,2,0.4234604860792109,0.8276762688247259,218.08207132364151,8.278044026440659
MFIP,2,false,1994,3,0.44804028092887016,0.7893263438476694,274.10645505437975,8.281172797393198
MFIP,2,false,1995,0,0.47096654326120574,0.7512594204543865,323.03268283976837,8.289143434732411
MFIP,2,false,1995,1,0.4863945907588638,0.7145408546201402,364.8192650531491,8.290801870152485
MFIP,2,false,1995,2,0.49860379580166575,0.6799391764242266,398.6091320583544,8.290399578976212
MFIP,2,false,1995,3,0.5088240955525585,0.6480907335792443,431.32911486504673,8.291298741322525
MFIP,2,false,1996,0,0.5185433480682051,0.6191725308215575,457.8796625172147,8.295611272128944
MFIP,2,false,1996,1,0.5246887144862364,0.5928662896972633,472.7180492505746,8.294180549385947
MFIP,2,false,1996,2,0.5297250956643264,0.5686159119770035,488.01621498218884,8.291616784171552
MFIP,2,false,1996,3,0.5346415271370151,0.546455060619622,508.8551904082778,8.29144383965066
MFIP,2,false,1997,0,0.5389154482587545,0.526212822133072,528.1070216357705,8.292278481737414
MFIP,2,false,1997,1,0.5427120979544466,0.5077322541531221,550.0151978550784,8.292535502999884
MFIP,2,false,1997,2,0.5457506480695017,0.4910162139787712,566.4126467939569,8.291847626024833
MFIP,2,false,1997,3,0.5486033550389124,0.47605700397445344,586.2782910212874,8.292681257227407
MFIP,2,false,1998,0,0.5520048339237544,0.46273111069913125,606.2222699994377,8.299728882910282
MFIP,2,false,1998,1,0.5541720739368899,0.45089679704420754,624.7002219407151,8.301136920902957
MFIP,2,false,1998,2,0.5567587295682198,0.43262204258305204,642.1828267310311,8.30047219264658
MFIP,2,false,1998,3,0.5574185068143505,0.43138093861187266,648.2492005476774,8.302355059355769
MFIP,2,true,1994,2,0.37500947154067926,0.9243844947707978,145.87388356186875,8.109990827090705
MFIP,2,true,1994,3,0.4099864867987644,0.8847936583797078,199.67326322649063,8.11418268408824
MFIP,2,true,1995,0,0.44091395690896484,0.8469109760739058,246.39957129656412,8.123483081426457
MFIP,2,true,1995,1,0.4621161132344689,0.8114382506725751,285.87836350633427,8.12602253585809
MFIP,2,true,1995,2,0.4785827369934972,0.7787342782286657,317.77618322990855,8.126081182524143
MFIP,2,true,1995,3,0.4919479605364671,0.7491042530769804,347.8156429004488,8.127557786096025
MFIP,2,true,1996,0,0.5038911489206281,0.7225099389593207,372.082600088463,8.13247927438562
MFIP,2,true,1996,1,0.5116150662897055,0.6986292912203595,386.1587976020221,8.13151174247056
MFIP,2,true,1996,2,0.517715676586226,0.6768078987681146,400.06554547862527,8.128804275180764
MFIP,2,true,1996,3,0.523508993564336,0.6569653317086028,418.1805379742865,8.128758388651185
MFIP,2,true,1997,0,0.5283833279024862,0.6388660443930984,434.6995402476231,8.12956717272182
MFIP,2,true,1997,1,0.5326465945823152,0.622353061342265,453.2067807386386,8.129742120481202
MFIP,2,true,1997,2,0.5359779686243348,0.6074061749707682,466.9910672298534,8.128854486841064
MFIP,2,true,1997,3,0.5390554051669821,0.5939957172625303,483.51305231414557,8.12966492050552
MFIP,2,true,1998,0,0.5426072031144358,0.5819892755958815,499.93835637821866,8.135705858526078
MFIP,2,true,1998,1,0.544886027738812,0.5713417699381624,515.1405430326611,8.13711388140826
MFIP,2,true,1998,2,0.5476754327546103,0.5562937223389549,531.8274160077607,8.13793393009802
MFIP,2,true,1998,3,0.5480255181989392,0.5435091116670525,532.1222161364408,8.123486223610133
CTJF,0,true,1996,2,0.4299108822802455,0.8468427929214235,219.78163490631604,8.02679588669549
CTJF,0,true,1996,3,0.4514163298973904,0.8112452066148468,249.28499417672853,8.027760352263533
CTJF,0,true,1997,0,0.46816719189282535,0.7777386889334323,274.2878820759816,8.02861736913009
CTJF,0,true,1997,1,0.48116967788420306,0.7466985472218529,295.3324335108845,8.028379457957653
CTJF,0,true,1997,2,0.49189163966700244,0.7179554328588422,318.2131618814044,8.028334971003941
CTJF,0,true,1997,3,0.5008756226526834,0.6915537442780376,341.7106980602814,8.029773559611716
CTJF,0,true,1998,0,0.5085286025169071,0.6672937676626008,366.8154543225412,8.033830102556323
CTJF,0,true,1998,1,0.5151771157827275,0.6450882489457949,394.0392057838409,8.037030486331549
CTJF,0,true,1998,2,0.5199924006220161,0.6248664679055502,414.19990013539376,8.037736295330937
CTJF,0,true,1998,3,0.5241126317649621,0.6065848861063595,433.54110593901396,8.0387106419111
CTJF,0,true,1999,0,0.5274984411063384,0.5901924380102419,452.21490289614434,8.042343794235084
CTJF,0,true,1999,1,0.5301370439355578,0.5753592246445511,466.59705032379435,8.04317105133786
CTJF,0,true,1999,2,0.5323459843086662,0.5617556321583569,480.31644367679047,8.04212443252078
CTJF,0,true,1999,3,0.5339695605115591,0.5496275535627522,489.59562354165234,8.041892267556626
CTJF,0,true,2000,0,0.5353448978509369,0.5386804162400337,498.3183018746393,8.042522815666041
CTJF,0,true,2000,1,0.5365522948232847,0.5287377879425054,506.5056047149381,8.042187307515444
CTJF,0,true,2000,2,0.5377179957427393,0.5187129650016399,514.8310856138704,8.040177168202867
CTJF,0,true,2000,3,0.538291112478566,0.5127273425694033,521.4788559112679,8.039132600421343
CTJF,0,true,2001,0,0.5381746709537583,0.5015393871120437,519.889105455219,8.039848182857588
MFIP,1,false,1994,2,0.4298446098424989,0.7894892310349411,239.878817283041,8.286558704037638
MFIP,1,false,1994,3,0.4681519097753763,0.7485108942171997,303.98741879416576,8.291825431476848
MFIP,1,false,1995,0,0.5015250685857613,0.7073259936934891,360.64988437282676,8.30134918248119
MFIP,1,false,1995,1,0.5245145620513756,0.6676541062393335,409.5682759056327,8.3045938665616
MFIP,1,false,1995,2,0.5422487403509286,0.6305627784391554,449.4362351194832,8.305647700582735
MFIP,1,false,1995,3,0.5564996803332191,0.596793442106751,487.9238349783768,8.307816334237776
MFIP,1,false,1996,0,0.5689783456801422,0.5665412163728795,519.083902212983,8.312882774458018
MFIP,1,false,1996,1,0.5770020867511116,0.539471502055244,536.7804338176586,8.312298470758709
MFIP,1,false,1996,2,0.5829507327378974,0.5149821964022285,554.6255369073886,8.310604861693768
MFIP,1,false,1996,3,0.5886053149203713,0.49301684010379826,578.627331122596,8.311322590675966
MFIP,1,false,1997,0,0.5932424547040119,0.4733345665234582,600.6174861021625,8.31308295521732
MFIP,1,false,1997,1,0.5970753892848023,0.45570866166936286,625.4030785838015,8.314205278515624
MFIP,1,false,1997,2,0.5998808976935859,0.44007583320745686,643.723473850896,8.314240298942615
MFIP,1,false,1997,3,0.6023694194274098,0.4263583932100111,665.8362939795581,8.315771020798627
MFIP,1,false,1998,0,0.6053871928432827,0.41437812985992706,687.8977703231614,8.323683097839176
MFIP,1,false,1998,1,0.6069879705597427,0.40395217476547374,708.1729580703836,8.325651011038838
MFIP,1,false,1998,2,0.6078639109298587,0.3932793912422859,726.4903723793701,8.32642331870714
